cpu_avg,cpu_max,cpu_min,cpu_std,cpu_trend,cpu_range,cpu_variance,memory_avg,memory_max,memory_min,memory_std,memory_range,memory_trend,disk_avg,disk_max,disk_min,disk_std,disk_range,disk_trend,network_in_avg,network_out_avg,network_in_std,network_out_std,process_avg,process_max,process_min,process_std,running_process_avg,thread_avg,crash_label
41.499999999999986,46.1,38.5,1.9560423550923574,-0.006851903306473985,7.600000000000001,3.8261016949152555,73.16166666666666,73.6,72.8,0.2617358395740122,0.7999999999999972,0.011066963045290281,4.1,4.1,4.1,0.0,0.0,0.0,4200255931.733333,3181371033.6,1554848.1707183174,417462.9510469,703.3666666666667,704.0,702.0,0.5196696038591647,343.3666666666667,1937.8333333333333,0
41.438333333333325,46.5,33.8,2.5572158898584676,-0.022136704640177834,12.700000000000003,6.539353107344635,73.21499999999999,73.6,72.8,0.22080361701778256,0.7999999999999972,-0.007482634065018053,4.1,4.1,4.1,0.0,0.0,0.0,4203513412.266667,3182182092.8,1595511.6419039525,359554.30904520705,703.6333333333333,711.0,703.0,1.756022727418139,343.6333333333333,1925.8166666666666,0
40.146666666666654,43.6,31.2,2.2012682528269822,0.020933592664629075,12.400000000000002,4.845581920903956,73.11166666666666,73.4,72.8,0.16983707713088372,0.6000000000000085,0.004370658516254549,4.1,4.1,4.1,0.0,0.0,0.0,4205956676.266667,3182909166.9333334,757941.4267341455,363019.48027394945,707.9166666666666,711.0,703.0,3.7248213091785676,347.9166666666667,1937.0666666666666,0
40.748333333333335,47.5,31.2,2.5048083702653607,0.0406918588496805,16.3,6.274064971751413,73.20500000000001,73.4,72.9,0.10958318564575065,0.5,0.0034037232564601222,4.1,4.1,4.1,0.0,0.0,0.0,4207439291.733333,3183596868.266667,725256.3200888422,323845.19427557563,707.3166666666667,711.0,702.0,4.0609411394223764,347.31666666666666,1933.3833333333334,0
38.22,47.5,25.0,5.294634316208522,-0.11227007502083912,22.5,28.033152542372882,73.02166666666668,73.4,72.5,0.2668660977424702,0.9000000000000057,-0.009144206724090047,4.1,4.1,4.1,0.0,0.0,0.0,4208951910.4,3184243080.5333333,780198.3270862456,324938.2840831427,702.6,711.0,702.0,1.6692635136389045,342.6,1920.6833333333334,0
37.53666666666666,45.8,25.0,5.486623692948387,0.17748263406501807,20.799999999999997,30.103039548022597,73.02,73.5,72.5,0.2717176999655646,1.0,0.011153098082800808,4.1,4.1,4.1,0.0,0.0,0.0,4210522197.3333335,3184923323.733333,733743.159061753,338367.7226822145,701.95,703.0,701.0,0.2867113353714995,341.95,1914.55,0
39.76333333333334,45.8,30.3,2.900377921994904,-0.005784940261183666,15.499999999999996,8.412192090395479,73.06666666666666,73.5,72.7,0.22221280582686084,0.7999999999999972,-0.0082467352042234,4.1,4.1,4.1,0.0,0.0,0.0,4211949090.133333,3185604027.733333,688391.8646106181,338704.01865685114,701.3666666666667,702.0,700.0,0.7804098589988461,341.3666666666667,1916.2333333333333,0
40.085,43.1,35.5,1.9728517602183424,0.05013337038066131,7.600000000000001,3.892144067796612,73.05000000000001,73.3,72.7,0.18272884421588712,0.5999999999999943,0.005562656293414745,4.1,4.1,4.1,0.0,0.0,0.0,4213321847.4666667,3186288059.733333,690572.0880704259,350364.44079755765,700.85,703.0,700.0,0.7773270149271754,340.85,1918.7833333333333,0
40.87833333333333,43.2,38.6,1.429482739998914,0.013395387607668778,4.600000000000001,2.0434209039548032,73.09833333333333,73.3,72.8,0.13715223098176907,0.5,-0.002975826618505013,4.1,4.1,4.1,0.0,0.0,0.0,4214823714.133333,3187059165.866667,800813.4324505316,415817.71200368786,702.8,704.0,701.0,1.3753273878349161,342.8,1936.3666666666666,0
41.64833333333333,52.0,34.2,4.0794437833999995,0.08654348430119478,17.799999999999997,16.6418615819209,72.8416666666667,73.3,72.6,0.19939881395246595,0.7000000000000028,-0.006732425673798365,4.1,4.1,4.1,0.0,0.0,0.0,4219214199.4666667,3187903419.733333,7620048.946752088,410770.9307041102,703.0666666666667,704.0,702.0,0.8410378307593313,342.8833333333333,1955.4,0
41.56833333333334,52.0,34.2,4.080066951372687,-0.03856904695748825,17.799999999999997,16.64694632768361,72.62666666666665,73.1,72.1,0.2962286489004366,1.0,-0.009797165879410874,4.1,4.1,4.1,0.0,0.0,0.0,4235171498.6666665,3188724992.0,11624026.4668298,410206.34171663213,702.0666666666667,703.0,701.0,0.8410378307593313,341.6166666666667,1957.2333333333333,0
